longitude,countyFIPS,monthlyHoaFee,annualHomeownersInsurance,state,yearBuilt,latitude,rentZestimate,city,zestimateLowPercent,timeOnZillow,zestimate,livingArea,zipcode,propertyTaxRate,bathrooms,bedrooms,price,zestimateHighPercent,homeType_APARTMENT,homeType_CONDO,homeType_LOT,homeType_MANUFACTURED,homeType_MULTI_FAMILY,homeType_SINGLE_FAMILY
-149.82326,2020.0,0.0,1027,AK,1983.0,61.14734,1652.0,Anchorage,8.0,1650.0,244500.0,884.0,99507,1.31,1.0,2.0,244500,7.0,0,0,0,0,0,1
-149.82326,2020.0,0.0,1108,AK,1983.0,61.147995,1709.0,Anchorage,7.0,2239.0,263900.0,1040.0,99507,1.31,1.0,2.0,263900,7.0,0,0,0,0,0,1
-149.8215,2020.0,0.0,2076,AK,1984.0,61.147488,2740.0,Anchorage,10.0,4577.0,494200.0,2690.0,99507,1.31,3.0,6.0,494200,10.0,0,0,0,0,1,0
-149.82256,2020.0,0.0,2068,AK,1983.0,61.148033,2691.0,Anchorage,9.0,5618.0,492400.0,2486.0,99507,1.31,3.0,6.0,492400,9.0,0,0,0,0,1,0
-149.82254,2020.0,0.0,1113,AK,1983.0,61.1453,2144.0,Anchorage,10.0,5222.0,265100.0,1040.0,99507,1.31,1.0,3.0,265100,9.0,0,0,0,0,0,1
-149.82256,2020.0,0.0,1193,AK,1983.0,61.145798,2286.0,Anchorage,8.0,4516.0,284000.0,1084.0,99507,1.31,1.5,3.0,284000,7.0,0,0,0,0,0,1
-149.8227,2020.0,0.0,1030,AK,1983.0,61.146378,1846.0,Anchorage,8.0,1607.0,245200.0,836.0,99507,1.31,1.0,2.0,245200,7.0,0,0,0,0,0,1
-149.82138,2020.0,0.0,1131,AK,1983.0,61.146137,2278.0,Anchorage,12.0,4779.0,269200.0,1084.0,99507,1.31,1.5,3.0,269200,11.0,0,0,0,0,0,1
-149.82147,2020.0,0.0,1103,AK,1983.0,61.1453,1912.0,Anchorage,10.0,4681.0,262500.0,1040.0,99507,1.31,1.0,2.0,262500,9.0,0,0,0,0,0,1
-149.82146,2020.0,0.0,1121,AK,1983.0,61.14563,1912.0,Anchorage,7.0,2211.0,266900.0,1040.0,99507,1.31,1.0,2.0,266900,7.0,0,0,0,0,0,1
-149.83012,2020.0,0.0,1520,AK,1982.0,61.145245,2657.0,Anchorage,11.0,5058.0,361900.0,1824.0,99507,1.31,2.0,3.0,361900,11.0,0,0,0,0,0,1
-149.82951,2020.0,0.0,1599,AK,1982.0,61.14639,2686.0,Anchorage,9.0,6108.0,380800.0,1824.0,99507,1.31,2.0,3.0,380800,8.0,0,0,0,0,0,1
-149.82936,2020.0,0.0,1596,AK,1982.0,61.145763,2770.0,Anchorage,8.0,5290.0,379900.0,1824.0,99507,1.31,2.0,4.0,379900,7.0,0,0,0,0,0,1
-149.82927,2020.0,0.0,1503,AK,1982.0,61.14495,2647.0,Anchorage,10.0,5227.0,357900.0,1824.0,99507,1.31,1.5,4.0,357900,9.0,0,0,0,0,0,1
-149.82994,2020.0,0.0,1310,AK,1983.0,61.147728,2501.0,Anchorage,7.0,3820.0,311800.0,1200.0,99507,1.31,2.0,3.0,311800,6.0,0,0,0,0,0,1
-149.83006,2020.0,0.0,1460,AK,1984.0,61.147152,2665.0,Anchorage,7.0,2127.0,347700.0,1407.0,99507,1.31,2.5,3.0,347700,7.0,0,0,0,0,0,1
-149.82959,2020.0,0.0,1311,AK,1984.0,61.146664,2648.0,Anchorage,9.0,5073.0,312200.0,1390.0,99507,1.31,2.5,3.0,312200,8.0,0,0,0,0,0,1
-149.82889,2020.0,0.0,1716,AK,1984.0,61.14706,3065.0,Anchorage,8.0,1652.0,408500.0,2308.0,99507,1.31,3.0,3.0,408500,8.0,0,0,0,0,0,1
-149.82715,2020.0,0.0,2630,AK,1986.0,61.145226,2484.0,Anchorage,9.0,1604.0,626100.0,3240.0,99507,1.31,6.0,9.0,626100,10.0,0,0,0,0,1,0
-149.81978,2020.0,0.0,1541,AK,1986.0,61.148094,2455.0,Anchorage,8.0,4682.0,367000.0,1560.0,99507,1.31,2.0,3.0,367000,8.0,0,0,0,0,0,1
-149.81972,2020.0,0.0,1488,AK,1991.0,61.147438,2566.0,Anchorage,7.0,3932.0,354400.0,1444.0,99507,1.31,2.0,3.0,354400,7.0,0,0,0,0,0,1
-149.82036,2020.0,0.0,1620,AK,1986.0,61.146675,2924.0,Anchorage,9.0,4705.0,385700.0,1784.0,99507,1.31,2.0,3.0,385700,9.0,0,0,0,0,0,1
-149.82071,2020.0,0.0,1609,AK,1988.0,61.147438,2798.0,Anchorage,9.0,3906.0,383000.0,1784.0,99507,1.31,2.0,4.0,383000,8.0,0,0,0,0,0,1
-149.82077,2020.0,0.0,1499,AK,1985.0,61.14821,2307.0,Anchorage,8.0,4857.0,356900.0,1464.0,99507,1.31,2.0,3.0,356900,8.0,0,0,0,0,0,1
-149.82793,2020.0,0.0,1360,AK,1984.0,61.14725,2381.0,Anchorage,10.0,3375.0,323800.0,1302.0,99507,1.31,1.5,3.0,323800,10.0,0,0,0,0,0,1
-149.8282,2020.0,0.0,1470,AK,1984.0,61.14668,2494.0,Anchorage,8.0,2477.0,350100.0,1862.0,99507,1.31,1.5,3.0,350100,8.0,0,0,0,0,0,1
-149.82697,2020.0,0.0,1295,AK,1984.0,61.146717,2391.0,Anchorage,10.0,4977.0,308300.0,1302.0,99507,1.31,1.5,3.0,308300,9.0,0,0,0,0,0,1
-149.81866,2020.0,0.0,1952,AK,1971.0,61.146076,2539.0,Anchorage,9.0,3022.0,464700.0,2716.0,99507,1.31,3.5,6.0,464700,9.0,0,0,0,0,1,0
-149.8179,2020.0,0.0,1836,AK,1974.0,61.145313,2475.0,Anchorage,11.0,3970.0,437100.0,2352.0,99507,1.31,2.5,4.0,437100,11.0,0,0,0,0,1,0
-149.81668,2020.0,0.0,1328,AK,1981.0,61.14496,2364.0,Anchorage,10.0,4189.0,316200.0,1196.0,99507,1.31,1.5,3.0,316200,9.0,0,0,0,0,0,1
-149.8158,2020.0,0.0,1298,AK,1981.0,61.145615,2169.0,Anchorage,9.0,4475.0,309000.0,1058.0,99507,1.31,1.0,3.0,309000,9.0,0,0,0,0,0,1
-149.8166,2020.0,0.0,1855,AK,1981.0,61.14643,2878.0,Anchorage,8.0,4051.0,441700.0,1876.0,99507,1.31,2.0,3.0,441700,8.0,0,0,0,0,0,1
-149.81398,2020.0,0.0,1691,AK,1986.0,61.146927,2677.0,Anchorage,8.0,4678.0,402500.0,1554.0,99507,1.31,2.0,3.0,402500,8.0,0,0,0,0,0,1
-149.81514,2020.0,0.0,1567,AK,1985.0,61.14716,2582.0,Anchorage,8.0,3679.0,373200.0,1437.0,99507,1.31,2.0,3.0,373200,7.0,0,0,0,0,0,1
-149.81514,2020.0,0.0,1562,AK,1985.0,61.147984,2580.0,Anchorage,8.0,4750.0,371800.0,1433.0,99507,1.31,2.0,3.0,371800,7.0,0,0,0,0,0,1
-149.80618,2020.0,0.0,1725,AK,1975.0,61.145138,2880.0,Anchorage,9.0,4094.0,410600.0,1728.0,99507,1.31,2.0,4.0,410600,8.0,0,0,0,0,0,1
-149.80803,2020.0,0.0,1839,AK,1976.0,61.145157,2989.0,Anchorage,8.0,4194.0,437900.0,1963.0,99507,1.31,2.0,4.0,437900,8.0,0,0,0,0,0,1
-149.8106,2020.0,0.0,1721,AK,1975.0,61.144978,2994.0,Anchorage,9.0,4038.0,409700.0,1920.0,99507,1.31,2.0,4.0,409700,9.0,0,0,0,0,0,1
-149.8084,2020.0,0.0,1794,AK,1976.0,61.14547,3018.0,Anchorage,8.0,4134.0,427100.0,1872.0,99507,1.31,2.0,4.0,427100,8.0,0,0,0,0,0,1
-149.80638,2020.0,0.0,1732,AK,1976.0,61.145878,2950.0,Anchorage,8.0,4419.0,412300.0,1952.0,99507,1.31,2.0,4.0,412300,8.0,0,0,0,0,0,1
-149.80496,2020.0,0.0,2444,AK,1975.0,61.14529,3369.0,Anchorage,9.0,3703.0,581900.0,2912.0,99507,1.31,2.0,5.0,581900,9.0,0,0,0,0,0,1
-149.80481,2020.0,0.0,1649,AK,1975.0,61.14627,2701.0,Anchorage,10.0,4547.0,392600.0,1696.0,99507,1.31,2.0,3.0,392600,9.0,0,0,0,0,0,1
-149.80511,2020.0,0.0,1560,AK,1976.0,61.147232,2491.0,Anchorage,11.0,3829.0,371400.0,1600.0,99507,1.31,2.0,3.0,371400,11.0,0,0,0,0,0,1
-149.80711,2020.0,0.0,1863,AK,1977.0,61.14704,2740.0,Anchorage,7.0,1140.0,443500.0,2040.0,99507,1.31,2.0,4.0,443500,7.0,0,0,0,0,0,1
-149.8094,2020.0,0.0,1789,AK,1976.0,61.147083,2445.0,Anchorage,8.0,4501.0,425900.0,1516.0,99507,1.31,2.0,3.0,425900,8.0,0,0,0,0,0,1
-149.81174,2020.0,0.0,2481,AK,1975.0,61.148094,2760.0,Anchorage,9.0,3773.0,590700.0,3567.0,99507,1.31,3.0,3.0,590700,10.0,0,0,0,0,0,1
-149.81334,2020.0,0.0,1693,AK,1976.0,61.147472,3042.0,Anchorage,8.0,3966.0,403000.0,1787.0,99507,1.31,2.0,4.0,403000,8.0,0,0,0,0,0,1
-149.8132,2020.0,0.0,1862,AK,2010.0,61.145954,2702.0,Anchorage,7.0,4144.0,443400.0,1400.0,99507,1.31,2.0,3.0,443400,7.0,0,0,0,0,0,1
-149.81227,2020.0,0.0,2019,AK,1976.0,61.145462,3249.0,Anchorage,7.0,3373.0,480800.0,2180.0,99507,1.31,3.0,4.0,480800,8.0,0,0,0,0,0,1
-149.81337,2020.0,0.0,1793,AK,1979.0,61.144985,2921.0,Anchorage,8.0,4502.0,427000.0,1784.0,99507,1.31,2.0,3.0,427000,8.0,0,0,0,0,0,1
-149.80795,2020.0,0.0,1864,AK,1983.0,61.14777,2599.0,Anchorage,8.0,2995.0,443900.0,1932.0,99507,1.31,2.75,4.0,443900,8.0,0,0,0,0,0,1
-149.80638,2020.0,0.0,2306,AK,1983.0,61.147923,3573.0,Anchorage,8.0,4694.0,549100.0,3094.0,99507,1.31,3.0,5.0,549100,9.0,0,0,0,0,0,1
-149.80977,2020.0,0.0,2213,AK,1983.0,61.147465,3764.0,Anchorage,8.0,2639.0,526800.0,2850.0,99507,1.31,3.5,5.0,526800,8.0,0,0,0,0,0,1
-149.8094,2020.0,0.0,1900,AK,1986.0,61.148113,3139.0,Anchorage,8.0,1341.0,452400.0,2020.0,99507,1.31,3.0,4.0,452400,8.0,0,0,0,0,0,1
-149.80551,2020.0,0.0,1969,AK,1993.0,61.147495,2759.0,Anchorage,8.0,4102.0,468900.0,1984.0,99507,1.31,2.5,3.0,468900,8.0,0,0,0,0,0,1
-149.80486,2020.0,0.0,2053,AK,1992.0,61.14802,2982.0,Anchorage,7.0,3498.0,488700.0,2012.0,99507,1.31,2.5,4.0,488700,7.0,0,0,0,0,0,1
-149.81158,2020.0,0.0,1890,AK,1977.0,61.145874,2968.0,Anchorage,7.0,2545.0,450100.0,2000.0,99507,1.31,2.0,4.0,450100,7.0,0,0,0,0,0,1
-149.81226,2020.0,0.0,1595,AK,1977.0,61.146996,2426.0,Anchorage,8.0,2913.0,379700.0,1248.0,99507,1.31,1.5,3.0,379700,8.0,0,0,0,0,0,1
-149.81096,2020.0,0.0,2101,AK,1976.0,61.1471,3035.0,Anchorage,10.0,3303.0,500300.0,2548.0,99507,1.31,2.0,4.0,500300,10.0,0,0,0,0,0,1
-149.81055,2020.0,0.0,1972,AK,1977.0,61.14699,2494.0,Anchorage,7.0,2503.0,469500.0,2059.0,99507,1.31,1.0,4.0,469500,7.0,0,0,0,0,0,1
-149.81023,2020.0,0.0,1579,AK,1977.0,61.146835,2559.0,Anchorage,7.0,3588.0,375900.0,1200.0,99507,1.31,2.0,3.0,375900,7.0,0,0,0,0,0,1
-149.80992,2020.0,0.0,1807,AK,1976.0,61.146675,2833.0,Anchorage,10.0,4138.0,430300.0,2000.0,99507,1.31,2.0,3.0,430300,10.0,0,0,0,0,0,1
-149.80963,2020.0,0.0,1762,AK,1976.0,61.14651,2937.0,Anchorage,9.0,4010.0,419600.0,1986.0,99507,1.31,2.0,4.0,419600,9.0,0,0,0,0,0,1
-149.80928,2020.0,0.0,1782,AK,1975.0,61.146385,2936.0,Anchorage,8.0,1201.0,424200.0,1986.0,99507,1.31,2.0,4.0,424200,8.0,0,0,0,0,0,1
-149.80711,2020.0,0.0,1987,AK,1975.0,61.14644,3439.0,Anchorage,9.0,3619.0,473000.0,2076.0,99507,1.31,3.0,5.0,473000,9.0,0,0,0,0,0,1
-149.80708,2020.0,0.0,1747,AK,1976.0,61.146137,3042.0,Anchorage,9.0,5984.0,415900.0,2042.0,99507,1.31,2.0,4.0,415900,9.0,0,0,0,0,0,1
-149.80923,2020.0,0.0,1712,AK,1976.0,61.146027,3030.0,Anchorage,9.0,6166.0,407500.0,1836.0,99507,1.31,2.0,4.0,407500,8.0,0,0,0,0,0,1
-149.81151,2020.0,0.0,2038,AK,1976.0,61.14675,2957.0,Anchorage,8.0,4578.0,485300.0,2101.0,99507,1.31,2.0,4.0,485300,8.0,0,0,0,0,0,1
-149.80528,2020.0,0.0,2797,AK,1963.0,61.142654,3744.0,Anchorage,11.0,5320.0,666000.0,3328.0,99507,1.31,3.0,4.0,666000,11.0,0,0,0,0,0,1
-149.81642,2020.0,0.0,1925,AK,1953.0,61.14162,1991.0,Anchorage,12.0,5887.0,458300.0,1276.0,99507,1.31,1.0,2.0,458300,13.0,0,0,0,0,0,1
-149.80771,2020.0,0.0,1788,AK,1976.0,61.14409,3072.0,Anchorage,8.0,5831.0,425600.0,1923.0,99507,1.31,3.0,4.0,425600,8.0,0,0,0,0,0,1
-149.80667,2020.0,0.0,2211,AK,1975.0,61.143063,3429.0,Anchorage,9.0,7230.0,526500.0,2510.0,99507,1.31,3.0,4.0,526500,9.0,0,0,0,0,0,1
-149.80695,2020.0,0.0,1751,AK,1975.0,61.144417,2748.0,Anchorage,8.0,3606.0,416800.0,1768.0,99507,1.31,2.0,3.0,416800,8.0,0,0,0,0,0,1
-149.80946,2020.0,0.0,1588,AK,1984.0,61.143936,2433.0,Anchorage,9.0,3974.0,378100.0,1352.0,99507,1.31,1.5,3.0,378100,9.0,0,0,0,0,0,1
-149.81334,2020.0,0.0,2202,AK,1983.0,61.144,3352.0,Anchorage,10.0,3798.0,524300.0,2864.0,99507,1.31,2.5,4.0,524300,10.0,0,0,0,0,0,1
-149.8121,2020.0,0.0,1670,AK,1983.0,61.14363,2560.0,Anchorage,10.0,3973.0,397600.0,1736.0,99507,1.31,1.5,3.0,397600,10.0,0,0,0,0,0,1
-149.81337,2020.0,0.0,1849,AK,1983.0,61.143265,2952.0,Anchorage,9.0,3584.0,440200.0,2112.0,99507,1.31,2.0,4.0,440200,8.0,0,0,0,0,0,1
-149.80836,2020.0,0.0,2296,AK,1993.0,61.141777,3023.0,Anchorage,7.0,3374.0,546700.0,2160.0,99507,1.31,2.5,3.0,546700,7.0,0,0,0,0,0,1
-149.80943,2020.0,0.0,2304,AK,2001.0,61.14267,3150.0,Anchorage,6.0,2461.0,548500.0,2315.0,99507,1.31,2.5,4.0,548500,6.0,0,0,0,0,0,1
-149.81137,2020.0,0.0,1951,AK,1983.0,61.144108,3411.0,Anchorage,10.0,10493.0,464600.0,1968.0,99507,1.31,2.5,6.0,464600,10.0,0,0,0,0,0,1
-149.81009,2020.0,0.0,1756,AK,1983.0,61.14397,3093.0,Anchorage,8.0,1702.0,418000.0,1590.0,99507,1.31,3.0,4.0,418000,8.0,0,0,0,0,0,1
-149.81064,2020.0,0.0,1659,AK,1983.0,61.14352,2641.0,Anchorage,9.0,3749.0,394900.0,1456.0,99507,1.31,2.0,3.0,394900,9.0,0,0,0,0,0,1
-149.81102,2020.0,0.0,1821,AK,1983.0,61.143555,3017.0,Anchorage,9.0,3760.0,433500.0,1830.0,99507,1.31,2.5,4.0,433500,9.0,0,0,0,0,0,1
-149.81071,2020.0,0.0,1678,AK,1983.0,61.143192,2732.0,Anchorage,8.0,3423.0,399600.0,1619.0,99507,1.31,2.0,3.0,399600,8.0,0,0,0,0,0,1
-149.80893,2020.0,0.0,1964,AK,1996.0,61.141357,3001.0,Anchorage,8.0,3350.0,467600.0,1862.0,99507,1.31,2.5,3.0,467600,8.0,0,0,0,0,0,1
-149.8151,2020.0,0.0,2060,AK,1997.0,61.14398,3178.0,Anchorage,6.0,1537.0,490500.0,2118.0,99507,1.31,3.0,3.0,490500,7.0,0,0,0,0,0,1
-149.81485,2020.0,0.0,1859,AK,1997.0,61.143047,2854.0,Anchorage,7.0,3308.0,442600.0,1592.0,99507,1.31,2.0,3.0,442600,7.0,0,0,0,0,0,1
-149.81403,2020.0,0.0,1757,AK,1997.0,61.143833,2903.0,Anchorage,8.0,4641.0,418300.0,1714.0,99507,1.31,2.0,3.0,418300,8.0,0,0,0,0,0,1
-149.82278,2020.0,0.0,1630,AK,1981.0,61.144516,2609.0,Anchorage,8.0,3490.0,388100.0,1440.0,99507,1.31,2.0,3.0,388100,8.0,0,0,0,0,0,1
-149.82178,2020.0,0.0,1622,AK,1981.0,61.14422,3026.0,Anchorage,8.0,3325.0,386200.0,1786.0,99507,1.31,2.0,4.0,386200,7.0,0,0,0,0,0,1
-149.8226,2020.0,0.0,1628,AK,1981.0,61.14351,3021.0,Anchorage,7.0,4003.0,387600.0,1790.0,99507,1.31,2.0,4.0,387600,7.0,0,0,0,0,0,1
-149.82153,2020.0,0.0,1667,AK,1981.0,61.14334,3035.0,Anchorage,7.0,4537.0,396900.0,1788.0,99507,1.31,2.0,4.0,396900,7.0,0,0,0,0,0,1
-149.82323,2020.0,0.0,1598,AK,1984.0,61.14398,2898.0,Anchorage,9.0,4148.0,380500.0,1788.0,99507,1.31,2.0,3.0,380500,9.0,0,0,0,0,0,1
-149.82361,2020.0,0.0,1945,AK,1993.0,61.143044,2098.0,Anchorage,7.0,2009.0,463000.0,1938.0,99507,1.31,1.0,3.0,463000,7.0,0,0,0,0,0,1
-149.82446,2020.0,0.0,2124,AK,1984.0,61.143738,3343.0,Anchorage,8.0,4603.0,505600.0,2516.0,99507,1.31,3.0,4.0,505600,8.0,0,0,0,0,0,1
-149.827,2020.0,0.0,1803,AK,1979.0,61.14236,2789.0,Anchorage,7.0,2078.0,429300.0,1900.0,99507,1.31,2.0,4.0,429300,7.0,0,0,0,0,0,1
-149.82816,2020.0,0.0,1780,AK,1971.0,61.141747,2935.0,Anchorage,10.0,3781.0,423700.0,2304.0,99507,1.31,2.0,4.0,423700,10.0,0,0,0,0,0,1
-149.82816,2020.0,0.0,1691,AK,1960.0,61.141544,2701.0,Anchorage,9.0,3700.0,402600.0,2301.0,99507,1.31,2.0,3.0,402600,9.0,0,0,0,0,0,1
-149.82816,2020.0,0.0,1430,AK,1971.0,61.141327,2474.0,Anchorage,10.0,3336.0,340400.0,1336.0,99507,1.31,1.5,3.0,340400,10.0,0,0,0,0,0,1
-149.83337,2020.0,0.0,2390,AK,1952.0,61.142662,3073.0,Anchorage,17.0,3820.0,569000.0,3280.0,99507,1.31,2.0,4.0,569000,18.0,0,0,0,0,0,1
-149.82713,2020.0,0.0,2011,AK,1982.0,61.143997,2882.0,Anchorage,8.0,3302.0,478800.0,2036.0,99507,1.31,2.5,3.0,478800,8.0,0,0,0,0,0,1
-149.82903,2020.0,0.0,2101,AK,1993.0,61.143974,2438.0,Anchorage,8.0,3484.0,500200.0,2180.0,99507,1.31,2.0,2.0,500200,9.0,0,0,0,0,0,1
-149.82999,2020.0,0.0,1952,AK,1991.0,61.142258,2846.0,Anchorage,8.0,3301.0,464700.0,2004.0,99507,1.31,2.5,3.0,464700,8.0,0,0,0,0,0,1
-149.82883,2020.0,0.0,1914,AK,1991.0,61.142532,2833.0,Anchorage,8.0,6943.0,455600.0,2028.0,99507,1.31,2.5,3.0,455600,8.0,0,0,0,0,0,1
-149.82896,2020.0,0.0,1998,AK,1991.0,61.141697,2782.0,Anchorage,7.0,3624.0,475600.0,1845.0,99507,1.31,2.5,3.0,475600,7.0,0,0,0,0,0,1
-149.83188,2020.0,0.0,2178,AK,1994.0,61.141575,3009.0,Anchorage,6.0,1758.0,518600.0,2084.0,99507,1.31,3.0,3.0,518600,6.0,0,0,0,0,0,1
-149.83081,2020.0,0.0,2040,AK,1993.0,61.141575,2836.0,Anchorage,7.0,3308.0,485800.0,2021.0,99507,1.31,2.0,4.0,485800,6.0,0,0,0,0,0,1
-149.82632,2020.0,0.0,1820,AK,1983.0,61.14179,2799.0,Anchorage,8.0,4358.0,433400.0,1896.0,99507,1.31,2.5,3.0,433400,8.0,0,0,0,0,0,1
-149.82619,2020.0,0.0,2063,AK,1983.0,61.142776,3053.0,Anchorage,9.0,5004.0,491100.0,2423.0,99507,1.31,2.5,3.0,491100,9.0,0,0,0,0,0,1
-149.82423,2020.0,0.0,2342,AK,1990.0,61.142776,3015.0,Anchorage,8.0,3371.0,557700.0,1916.0,99507,1.31,2.5,3.0,557700,8.0,0,0,0,0,0,1
-149.82169,2020.0,0.0,1963,AK,1985.0,61.142494,3203.0,Anchorage,7.0,2258.0,467300.0,1850.0,99507,1.31,3.0,4.0,467300,7.0,0,0,0,0,0,1
-149.823,2020.0,0.0,1976,AK,1990.0,61.142094,2898.0,Anchorage,8.0,4318.0,470500.0,1817.0,99507,1.31,2.0,3.0,470500,8.0,0,0,0,0,0,1
-149.82323,2020.0,0.0,1797,AK,1984.0,61.141296,3164.0,Anchorage,8.0,3686.0,427800.0,1808.0,99507,1.31,3.0,4.0,427800,8.0,0,0,0,0,0,1
-149.82373,2020.0,0.0,1754,AK,1984.0,61.141453,2998.0,Anchorage,8.0,3581.0,417700.0,1808.0,99507,1.31,3.0,3.0,417700,8.0,0,0,0,0,0,1
-149.82481,2020.0,0.0,1672,AK,1984.0,61.14198,2588.0,Anchorage,9.0,3309.0,398200.0,1424.0,99507,1.31,2.0,3.0,398200,9.0,0,0,0,0,0,1
-149.8298,2020.0,0.0,1851,AK,1997.0,61.143093,2811.0,Anchorage,8.0,3633.0,440600.0,1636.0,99507,1.31,2.5,3.0,440600,8.0,0,0,0,0,0,1
-149.83246,2020.0,0.0,2461,AK,1999.0,61.14203,3377.0,Anchorage,7.0,2288.0,586000.0,2583.0,99507,1.31,3.0,4.0,586000,7.0,0,0,0,0,0,1
-149.83725,2020.0,0.0,1880,AK,1965.0,61.14257,2520.0,Anchorage,9.0,2023.0,447500.0,3080.0,99507,1.31,3.0,5.0,447500,10.0,0,0,0,0,1,0
-149.84009,2020.0,0.0,1467,AK,1952.0,61.142567,2298.0,Anchorage,10.0,4145.0,349200.0,1500.0,99507,1.31,1.0,3.0,349200,9.0,0,0,0,0,0,1
-149.8343,2020.0,290.0,1040,AK,1983.0,61.144505,2234.0,Anchorage,9.0,4166.0,247600.0,1248.0,99507,1.31,2.0,3.0,247600,8.0,0,1,0,0,0,0
-149.83443,2020.0,290.0,1016,AK,1982.0,61.144447,2247.0,Anchorage,9.0,3997.0,242000.0,1248.0,99507,1.31,2.0,2.0,242000,9.0,0,1,0,0,0,0
-149.83653,2020.0,0.0,1328,AK,1939.0,61.13823,2751.0,Anchorage,13.0,5958.0,316300.0,1170.0,99507,1.31,2.0,3.0,316300,13.0,0,0,0,0,0,1
-149.84026,2020.0,0.0,1924,AK,2011.0,61.14013,3776.0,Anchorage,7.0,2699.0,458000.0,2005.0,99507,1.31,3.0,4.0,458000,7.0,0,0,0,0,0,1
-149.84024,2020.0,0.0,1732,AK,1974.0,61.137768,1995.0,Anchorage,12.0,3452.0,412400.0,1280.0,99507,1.31,0.5,10.0,412400,11.0,0,0,0,0,0,1
-149.84103,2020.0,0.0,2140,AK,1970.0,61.13878,2606.0,Anchorage,15.0,4232.0,509500.0,1134.0,99507,1.31,1.0,3.0,509500,16.0,0,0,0,0,0,1
-149.82555,2020.0,0.0,2858,AK,1984.0,61.140873,4440.0,Anchorage,11.0,4190.0,680500.0,4200.0,99507,1.31,3.5,5.0,680500,11.0,0,0,0,0,0,1
-149.82869,2020.0,0.0,1005,AK,1960.0,61.140415,1968.0,Anchorage,12.0,4269.0,239200.0,1152.0,99507,1.31,1.0,2.0,239200,12.0,0,0,0,0,0,1
-149.83331,2020.0,0.0,2101,AK,1996.0,61.13989,2858.0,Anchorage,8.0,3907.0,500300.0,1959.0,99507,1.31,2.5,3.0,500300,8.0,0,0,0,0,0,1
-149.83188,2020.0,0.0,2346,AK,1994.0,61.13977,3299.0,Anchorage,8.0,1679.0,558500.0,2308.0,99507,1.31,3.0,4.0,558500,8.0,0,0,0,0,0,1
-149.82957,2020.0,0.0,2279,AK,1994.0,61.140545,3331.0,Anchorage,8.0,1691.0,542500.0,2347.0,99507,1.31,3.0,4.0,542500,8.0,0,0,0,0,0,1
-149.83063,2020.0,0.0,2037,AK,1995.0,61.139763,3157.0,Anchorage,8.0,3315.0,485000.0,1961.0,99507,1.31,2.5,4.0,485000,8.0,0,0,0,0,0,1
-149.83327,2020.0,0.0,2117,AK,1995.0,61.14091,3027.0,Anchorage,8.0,3532.0,504100.0,2029.0,99507,1.31,2.5,4.0,504100,8.0,0,0,0,0,0,1
-149.83147,2020.0,0.0,2347,AK,1999.0,61.138477,3221.0,Anchorage,6.0,2575.0,558800.0,2582.0,99507,1.31,2.5,4.0,558800,7.0,0,0,0,0,0,1
-149.82622,2020.0,0.0,2120,AK,1968.0,61.13942,2984.0,Anchorage,9.0,6640.0,504800.0,2293.0,99507,1.31,2.0,4.0,504800,9.0,0,0,0,0,0,1
-149.82433,2020.0,0.0,2132,AK,1978.0,61.140877,3419.0,Anchorage,11.0,3418.0,507600.0,2445.0,99507,1.31,3.0,4.0,507600,10.0,0,0,0,0,0,1
-149.82526,2020.0,0.0,2197,AK,1972.0,61.139565,3567.0,Anchorage,11.0,3729.0,523200.0,2968.0,99507,1.31,2.5,5.0,523200,11.0,0,0,0,0,0,1
-149.8241,2020.0,0.0,1916,AK,1975.0,61.13944,3104.0,Anchorage,8.0,4375.0,456100.0,1964.0,99507,1.31,2.5,3.0,456100,9.0,0,0,0,0,0,1
-149.82414,2020.0,0.0,1893,AK,1971.0,61.13839,3066.0,Anchorage,11.0,4488.0,450800.0,2529.0,99507,1.31,2.0,4.0,450800,10.0,0,0,0,0,0,1
-149.82306,2020.0,0.0,1589,AK,1986.0,61.13778,2595.0,Anchorage,7.0,4093.0,378400.0,1424.0,99507,1.31,2.0,3.0,378400,7.0,0,0,0,0,0,1
-149.8235,2020.0,0.0,1748,AK,1984.0,61.137966,2791.0,Anchorage,8.0,3567.0,416200.0,1824.0,99507,1.31,2.0,3.0,416200,7.0,0,0,0,0,0,1
-149.82307,2020.0,0.0,1801,AK,1985.0,61.138348,2815.0,Anchorage,9.0,3056.0,428800.0,1776.0,99507,1.31,2.5,3.0,428800,8.0,0,0,0,0,0,1
-149.82268,2020.0,0.0,1620,AK,1985.0,61.138306,2465.0,Anchorage,7.0,3331.0,385800.0,1624.0,99507,1.31,2.0,2.0,385800,7.0,0,0,0,0,0,1
-149.8234,2020.0,0.0,1649,AK,1984.0,61.138588,2463.0,Anchorage,9.0,8034.0,392600.0,1794.0,99507,1.31,2.0,2.0,392600,8.0,0,0,0,0,0,1
-149.82285,2020.0,0.0,1806,AK,1986.0,61.139282,2988.0,Anchorage,7.0,4290.0,430100.0,2012.0,99507,1.31,2.0,3.0,430100,8.0,0,0,0,0,0,1
-149.82153,2020.0,0.0,1766,AK,1987.0,61.13775,2732.0,Anchorage,8.0,6910.0,420500.0,1624.0,99507,1.31,2.0,3.0,420500,8.0,0,0,0,0,0,1
