longitude,countyFIPS,monthlyHoaFee,annualHomeownersInsurance,yearBuilt,latitude,rentZestimate,timeOnZillow,livingArea,zipcode,propertyTaxRate,bathrooms,bedrooms,price,homeType_CONDO,homeType_SINGLE_FAMILY,homeType_OTHER,cluster,cluster_average_price
-149.90935,2020.0,0.0,1606,2003.0,61.136395,2385.0,2884.0,1277.0,99515,1.31,2.0,2.0,382400,0,1,0,3,380546.2917827298
-149.9114,2020.0,0.0,1792,2002.0,61.13645,2557.0,4212.0,1360.0,99515,1.31,2.0,3.0,426700,0,1,0,3,380546.2917827298
-149.9125,2020.0,0.0,1759,2002.0,61.13545,2602.0,3687.0,1406.0,99515,1.31,2.0,3.0,418800,0,1,0,3,380546.2917827298
-149.9115,2020.0,0.0,2024,2002.0,61.134853,3120.0,4894.0,1743.0,99515,1.31,3.0,4.0,481900,0,1,0,3,380546.2917827298
-149.91151,2020.0,0.0,1719,2002.0,61.13602,2555.0,4481.0,1360.0,99515,1.31,2.0,3.0,409200,0,1,0,3,380546.2917827298
-149.91096,2020.0,0.0,1773,2002.0,61.13587,2566.0,5202.0,1360.0,99515,1.31,2.0,3.0,422200,0,1,0,3,380546.2917827298
-149.9109,2020.0,0.0,1889,2002.0,61.13483,2735.0,1420.0,1583.0,99515,1.31,2.0,3.0,449700,0,1,0,3,380546.2917827298
-149.91156,2020.0,0.0,2176,2002.0,61.134235,3259.0,4120.0,2295.0,99515,1.31,2.5,4.0,518200,0,1,0,0,657634.9143610013
-149.90996,2020.0,0.0,1829,2002.0,61.134796,2800.0,4047.0,1602.0,99515,1.31,2.0,4.0,435500,0,1,0,3,380546.2917827298
-149.90932,2020.0,0.0,1691,2003.0,61.134995,2421.0,3991.0,1214.0,99515,1.31,2.0,3.0,402700,0,1,0,3,380546.2917827298
-149.92963,2020.0,0.0,4771,1971.0,61.130817,4931.0,5459.0,4306.0,99515,1.31,4.0,4.0,1136000,0,1,0,0,657634.9143610013
-149.93265,2020.0,0.0,6143,2009.0,61.130695,4594.0,6290.0,5837.0,99515,1.31,3.5,3.0,1462700,0,1,0,0,657634.9143610013
-149.9363,2020.0,0.0,2918,1973.0,61.131157,3486.0,4991.0,2560.0,99515,1.31,2.5,3.0,694700,0,1,0,0,657634.9143610013
-149.92813,2020.0,0.0,8646,2007.0,61.130882,6515.0,3599.0,6878.0,99515,1.31,5.5,4.0,2058500,0,1,0,0,657634.9143610013
-149.93068,2020.0,0.0,3833,1977.0,61.13332,4562.0,3907.0,4932.0,99502,1.31,3.5,4.0,912500,0,1,0,0,657634.9143610013
-149.93236,2020.0,0.0,2424,1978.0,61.133846,4079.0,3337.0,3432.0,99502,1.31,3.5,3.0,577200,0,1,0,0,657634.9143610013
-149.93178,2020.0,0.0,2082,1977.0,61.133633,3472.0,1292.0,1982.0,99502,1.31,3.0,3.0,495800,0,1,0,3,380546.2917827298
-149.93396,2020.0,0.0,2541,1978.0,61.133575,4019.0,3564.0,3318.0,99502,1.31,3.5,5.0,605000,0,1,0,0,657634.9143610013
-149.93904,2020.0,0.0,1960,1970.0,61.130615,3281.0,3515.0,2072.0,99515,1.31,2.0,3.0,466600,0,1,0,3,380546.2917827298
-149.9377,2020.0,0.0,6071,1975.0,61.131256,4863.0,3882.0,7227.0,99515,1.31,4.0,4.0,1445400,0,1,0,0,657634.9143610013
-149.94115,2020.0,16.0,4970,1980.0,61.131546,4254.0,1825.0,4736.0,99515,1.31,3.5,3.0,1183300,0,1,0,0,657634.9143610013
-149.94183,2020.0,0.0,2136,1970.0,61.131042,3294.0,4302.0,2030.0,99515,1.31,2.0,3.0,508500,0,1,0,3,380546.2917827298
-149.94537,2020.0,0.0,4627,1965.0,61.13068,4385.0,3792.0,3648.0,99515,1.31,3.5,3.0,1101600,0,1,0,0,657634.9143610013
-149.94931,2020.0,0.0,1865,1969.0,61.133675,3140.0,3337.0,1814.0,99502,1.31,2.0,3.0,444000,0,1,0,3,380546.2917827298
-149.9468,2020.0,0.0,5830,2006.0,61.134132,5052.0,3420.0,6984.0,99502,1.31,4.0,5.0,1388100,0,1,0,0,657634.9143610013
-149.94237,2020.0,115.0,1628,1972.0,61.12747,2940.0,3525.0,1592.0,99515,1.31,2.0,4.0,387700,0,1,0,3,380546.2917827298
-149.94229,2020.0,115.0,1475,1970.0,61.128242,2617.0,2266.0,1248.0,99515,1.31,2.0,3.0,351200,0,1,0,3,380546.2917827298
-149.94151,2020.0,115.0,1691,1973.0,61.12902,2742.0,7043.0,1732.0,99515,1.31,1.5,3.0,402600,0,1,0,3,380546.2917827298
-149.94247,2020.0,140.0,1919,1970.0,61.129246,3809.0,3679.0,2040.0,99515,1.31,3.0,5.0,456800,0,1,0,0,657634.9143610013
-149.94157,2020.0,90.0,2184,1972.0,61.126907,3829.0,1160.0,2800.0,99515,1.31,3.0,4.0,520000,0,1,0,0,657634.9143610013
-149.94519,2020.0,95.0,1867,1975.0,61.129498,3126.0,1985.0,1956.0,99515,1.31,2.0,4.0,444600,0,1,0,3,380546.2917827298
-149.9458,2020.0,115.0,1509,1973.0,61.129936,2935.0,5243.0,1692.0,99515,1.31,2.0,3.0,359400,0,1,0,3,380546.2917827298
-149.94841,2020.0,90.0,2234,1973.0,61.129414,3320.0,1845.0,2342.0,99515,1.31,2.0,4.0,531900,0,1,0,3,380546.2917827298
-149.94626,2020.0,140.0,1940,1972.0,61.12942,3187.0,2272.0,2004.0,99515,1.31,2.0,4.0,461800,0,1,0,3,380546.2917827298
-149.94785,2020.0,115.0,1806,1975.0,61.128685,3185.0,3427.0,1988.0,99515,1.31,2.0,3.0,430000,0,1,0,3,380546.2917827298
-149.95,2020.0,140.0,1809,1975.0,61.128773,3140.0,4360.0,1956.0,99515,1.31,2.0,4.0,430600,0,1,0,3,380546.2917827298
-149.95032,2020.0,140.0,1817,1977.0,61.129192,3175.0,3616.0,1956.0,99515,1.31,2.0,4.0,432500,0,1,0,3,380546.2917827298
-149.95148,2020.0,90.0,1846,1970.0,61.128017,1859.0,3336.0,1000.0,99515,1.31,1.0,3.0,439600,0,0,1,2,418509.68133802817
-149.95038,2020.0,115.0,1906,1975.0,61.127815,3193.0,6444.0,2004.0,99515,1.31,2.0,4.0,453800,0,1,0,3,380546.2917827298
-149.94868,2020.0,90.0,1713,1975.0,61.12671,2886.0,3947.0,1636.0,99515,1.31,2.0,3.0,407900,0,1,0,3,380546.2917827298
-149.9484,2020.0,0.0,1571,1971.0,61.12801,2575.0,33.0,1164.0,99515,1.31,2.0,3.0,374000,0,1,0,3,380546.2917827298
-149.9456,2020.0,110.0,1743,1972.0,61.127888,3109.0,13.0,1880.0,99515,1.31,2.0,4.0,415000,0,1,0,3,380546.2917827298
-149.94518,2020.0,140.0,1875,1973.0,61.12843,3472.0,3655.0,1951.0,99515,1.31,3.0,4.0,446400,0,1,0,3,380546.2917827298
-149.94359,2020.0,90.0,2147,1970.0,61.127724,3395.0,2692.0,2344.0,99515,1.31,2.5,4.0,511300,0,1,0,3,380546.2917827298
-149.94495,2020.0,90.0,1844,1974.0,61.126865,3233.0,1770.0,2016.0,99515,1.31,2.5,3.0,439100,0,1,0,3,380546.2917827298
-149.94315,2020.0,90.0,1786,1970.0,61.12717,3800.0,3527.0,1848.0,99515,1.31,3.0,5.0,425300,0,1,0,0,657634.9143610013
-149.94716,2020.0,115.0,1795,1977.0,61.12677,3369.0,3574.0,2028.0,99515,1.31,2.0,4.0,427300,0,1,0,3,380546.2917827298
-149.94807,2020.0,115.0,1634,1975.0,61.12702,2763.0,5942.0,1902.0,99515,1.31,2.0,2.0,389100,0,1,0,3,380546.2917827298
-149.93814,2020.0,340.0,1701,1982.0,61.12755,2553.0,2243.0,1344.0,99515,1.31,1.5,3.0,405100,0,1,0,3,380546.2917827298
-149.9371,2020.0,140.0,1652,1982.0,61.128487,2636.0,3575.0,1456.0,99515,1.31,1.5,3.0,393300,0,1,0,3,380546.2917827298
-149.93799,2020.0,0.0,2062,1982.0,61.128017,3439.0,3434.0,2054.0,99515,1.31,3.0,3.0,491000,0,1,0,3,380546.2917827298
-149.93852,2020.0,140.0,2238,1982.0,61.12791,3517.0,3804.0,2592.0,99515,1.31,2.5,4.0,532800,0,1,0,0,657634.9143610013
-149.93883,2020.0,115.0,1994,1983.0,61.128464,3311.0,3723.0,2060.0,99515,1.31,2.5,3.0,474800,0,1,0,3,380546.2917827298
-149.93764,2020.0,140.0,1808,1982.0,61.129498,2768.0,3106.0,1520.0,99515,1.31,2.0,3.0,430500,0,1,0,3,380546.2917827298
-149.93787,2020.0,115.0,2216,1983.0,61.129955,3568.0,3576.0,2568.0,99515,1.31,2.5,3.0,527500,0,1,0,0,657634.9143610013
-149.93988,2020.0,140.0,1929,1983.0,61.12963,3057.0,4600.0,1802.0,99515,1.31,2.5,3.0,459200,0,1,0,3,380546.2917827298
-149.93973,2020.0,25.0,1877,1983.0,61.128323,2948.0,1562.0,1687.0,99515,1.31,2.0,3.0,446900,0,1,0,3,380546.2917827298
-149.94557,2020.0,90.0,1977,1974.0,61.125828,3326.0,3179.0,2280.0,99515,1.31,2.0,4.0,470800,0,1,0,3,380546.2917827298
-149.94618,2020.0,140.0,1766,1976.0,61.12619,3008.0,4157.0,1920.0,99515,1.31,2.0,3.0,420500,0,1,0,3,380546.2917827298
-149.94785,2020.0,115.0,1740,1974.0,61.126076,1287.0,5137.0,2016.0,99515,1.31,1.0,1.0,414200,0,1,0,3,380546.2917827298
-149.94972,2020.0,90.0,1934,1974.0,61.126198,3597.0,1527.0,2116.0,99515,1.31,3.0,3.0,460500,0,1,0,3,380546.2917827298
-149.95139,2020.0,115.0,2166,1971.0,61.125927,3423.0,2224.0,2122.0,99515,1.31,2.0,4.0,515700,0,1,0,3,380546.2917827298
-149.94981,2020.0,90.0,2004,1970.0,61.125225,3738.0,3611.0,2336.0,99515,1.31,3.0,4.0,477100,0,1,0,0,657634.9143610013
-149.95096,2020.0,80.0,2325,1977.0,61.123917,3710.0,2258.0,2360.0,99515,1.31,3.0,4.0,553600,0,1,0,0,657634.9143610013
-149.95045,2020.0,90.0,1919,1982.0,61.124973,3107.0,1964.0,1643.0,99515,1.31,3.0,3.0,456800,0,1,0,3,380546.2917827298
-149.95145,2020.0,90.0,1888,1981.0,61.124947,3280.0,1595.0,1920.0,99515,1.31,3.0,3.0,449600,0,1,0,3,380546.2917827298
-149.95044,2020.0,140.0,1897,1981.0,61.123325,3225.0,3522.0,2096.0,99515,1.31,2.5,3.0,451600,0,1,0,3,380546.2917827298
-149.94751,2020.0,90.0,2190,1977.0,61.123257,3061.0,1638.0,2220.0,99515,1.31,2.0,3.0,521400,0,1,0,3,380546.2917827298
-149.94897,2020.0,90.0,2175,1975.0,61.124817,3260.0,5173.0,2974.0,99515,1.31,2.0,4.0,517900,0,1,0,0,657634.9143610013
-149.94832,2020.0,140.0,1969,1981.0,61.125294,3201.0,2496.0,1999.0,99515,1.31,2.5,3.0,468900,0,1,0,3,380546.2917827298
-149.94789,2020.0,90.0,2217,1975.0,61.12557,3890.0,3715.0,2946.0,99515,1.31,3.0,4.0,527800,0,1,0,0,657634.9143610013
-149.94627,2020.0,90.0,1938,1982.0,61.12505,3201.0,3791.0,1920.0,99515,1.31,2.5,3.0,461500,0,1,0,3,380546.2917827298
-149.94781,2020.0,90.0,2177,1975.0,61.124313,3824.0,4773.0,2632.0,99515,1.31,3.0,4.0,518400,0,1,0,0,657634.9143610013
-149.94635,2020.0,90.0,1835,1977.0,61.12339,2746.0,4173.0,1849.0,99515,1.31,1.5,3.0,437000,0,1,0,3,380546.2917827298
-149.94542,2020.0,90.0,2143,1976.0,61.123657,3315.0,6406.0,2632.0,99515,1.31,2.0,4.0,510300,0,1,0,3,380546.2917827298
-149.9456,2020.0,90.0,2069,1981.0,61.12465,2971.0,4487.0,1902.0,99515,1.31,2.0,3.0,492500,0,1,0,3,380546.2917827298
-149.94391,2020.0,90.0,1884,1982.0,61.124496,3181.0,3564.0,1900.0,99515,1.31,2.5,3.0,448500,0,1,0,3,380546.2917827298
-149.94379,2020.0,140.0,1927,1975.0,61.12516,3363.0,4715.0,2092.0,99515,1.31,2.5,3.0,458700,0,1,0,3,380546.2917827298
-149.94226,2020.0,90.0,2011,1975.0,61.126385,3729.0,3332.0,2230.0,99515,1.31,3.0,4.0,478900,0,1,0,0,657634.9143610013
-149.94302,2020.0,90.0,1929,1977.0,61.12549,3055.0,3390.0,1677.0,99515,1.31,2.5,3.0,459200,0,1,0,3,380546.2917827298
-149.9421,2020.0,90.0,1751,1977.0,61.125343,3169.0,1460.0,1670.0,99515,1.31,3.0,3.0,416900,0,1,0,3,380546.2917827298
-149.93779,2020.0,140.0,1735,1976.0,61.12311,3176.0,2771.0,1881.0,99515,1.31,2.5,3.0,413100,0,1,0,3,380546.2917827298
-149.93997,2020.0,140.0,1814,1977.0,61.123325,3083.0,3728.0,1920.0,99515,1.31,2.25,3.0,432000,0,1,0,3,380546.2917827298
-149.92128,2020.0,0.0,2532,1985.0,61.131397,2369.0,9174.0,3240.0,99515,1.31,2.0,4.0,602800,0,0,1,2,418509.68133802817
-149.92012,2020.0,0.0,1273,1972.0,61.130627,1980.0,4353.0,960.0,99515,1.31,1.0,2.0,303000,0,1,0,3,380546.2917827298
-149.92023,2020.0,0.0,1202,1972.0,61.131737,2224.0,3522.0,960.0,99515,1.31,1.0,3.0,286100,0,1,0,3,380546.2917827298
-149.9195,2020.0,0.0,1192,1972.0,61.131397,2224.0,3623.0,960.0,99515,1.31,1.0,3.0,283800,0,1,0,3,380546.2917827298
-149.91837,2020.0,0.0,1579,1972.0,61.13063,2820.0,4031.0,1536.0,99515,1.31,2.0,4.0,375900,0,1,0,3,380546.2917827298
-149.91847,2020.0,0.0,1280,1972.0,61.131916,2172.0,3036.0,900.0,99515,1.31,1.0,3.0,304800,0,1,0,3,380546.2917827298
-149.91777,2020.0,0.0,1533,1972.0,61.131233,2522.0,51.0,1536.0,99515,1.31,2.0,4.0,365000,0,0,1,2,418509.68133802817
-149.9167,2020.0,0.0,1357,1972.0,61.130665,2318.0,4428.0,1055.0,99515,1.31,1.5,3.0,323100,0,1,0,3,380546.2917827298
-149.91653,2020.0,0.0,1454,1972.0,61.13189,2697.0,4416.0,1494.0,99515,1.31,1.5,4.0,346200,0,1,0,3,380546.2917827298
-149.9162,2020.0,0.0,1231,1973.0,61.130455,2262.0,4386.0,960.0,99515,1.31,1.5,3.0,293200,0,1,0,3,380546.2917827298
-149.91484,2020.0,0.0,1269,1973.0,61.131424,2233.0,4395.0,960.0,99515,1.31,1.0,3.0,302100,0,1,0,3,380546.2917827298
-149.91905,2020.0,0.0,1544,1972.0,61.132545,2811.0,4131.0,1488.0,99515,1.31,2.0,4.0,367500,0,1,0,3,380546.2917827298
-149.9211,2020.0,0.0,1271,1974.0,61.132225,2231.0,3669.0,960.0,99515,1.31,1.0,3.0,302500,0,1,0,3,380546.2917827298
-149.91766,2020.0,516.0,1029,1974.0,61.133636,2094.0,2188.0,1000.0,99515,1.31,2.0,2.0,244900,0,1,0,3,380546.2917827298
-149.91766,2020.0,231.0,1013,1974.0,61.133366,1937.0,6011.0,936.0,99515,1.31,1.0,2.0,241300,0,1,0,3,380546.2917827298
-149.91782,2020.0,231.0,1115,1974.0,61.133007,2372.0,1929.0,1320.0,99515,1.31,2.0,3.0,265400,0,0,1,2,418509.68133802817
-149.91655,2020.0,431.0,1055,1975.0,61.132973,1810.0,4286.0,1164.0,99515,1.31,1.0,2.0,251100,1,0,0,1,200173.4314516129
-149.91464,2020.0,0.0,1074,1978.0,61.133442,2167.0,4129.0,1191.0,99515,1.31,2.0,3.0,255800,1,0,0,1,200173.4314516129
-149.91463,2020.0,260.0,1062,1978.0,61.13364,2178.0,3728.0,1212.0,99515,1.31,2.0,3.0,252800,1,0,0,1,200173.4314516129
-149.91518,2020.0,260.0,1090,1978.0,61.133553,2238.0,1700.0,1212.0,99515,1.31,2.0,3.0,259600,0,0,1,2,418509.68133802817
-149.91615,2020.0,431.0,1034,1975.0,61.13321,1810.0,3893.0,1185.0,99515,1.31,1.0,2.0,246200,1,0,0,1,200173.4314516129
-149.92166,2020.0,285.0,946,1981.0,61.133224,2275.0,3702.0,1193.0,99515,1.31,1.5,4.0,225200,1,0,0,1,200173.4314516129
-149.92166,2020.0,275.0,1171,1981.0,61.132957,2206.0,4086.0,1165.0,99515,1.31,2.0,3.0,278900,0,1,0,3,380546.2917827298
-149.92166,2020.0,285.0,1151,1981.0,61.13316,2083.0,3056.0,1160.0,99515,1.31,1.5,3.0,274100,1,0,0,1,200173.4314516129
-149.91185,2020.0,0.0,2377,2003.0,61.132187,3128.0,2292.0,2164.0,99515,1.31,2.5,4.0,566000,0,1,0,0,657634.9143610013
-149.9117,2020.0,0.0,1696,2001.0,61.13258,2485.0,4677.0,1254.0,99515,1.31,2.0,3.0,403800,0,1,0,3,380546.2917827298
-149.9097,2020.0,0.0,1814,2003.0,61.13279,2821.0,3610.0,1452.0,99515,1.31,2.0,4.0,432000,0,1,0,3,380546.2917827298
-149.91167,2020.0,0.0,1702,2001.0,61.133095,2401.0,3291.0,1281.0,99515,1.31,2.0,2.0,405300,0,1,0,3,380546.2917827298
-149.91412,2020.0,0.0,2202,2003.0,61.13144,3163.0,3623.0,2252.0,99515,1.31,2.5,4.0,524400,0,1,0,0,657634.9143610013
-149.91304,2020.0,0.0,1982,2003.0,61.130653,2992.0,3886.0,1908.0,99515,1.31,2.5,4.0,471800,0,1,0,3,380546.2917827298
-149.92067,2020.0,125.0,1428,1981.0,61.1449,2242.0,3595.0,1100.0,99502,1.31,1.0,3.0,340000,0,1,0,3,380546.2917827298
-149.91771,2020.0,125.0,1550,1980.0,61.14489,2542.0,4094.0,1342.0,99502,1.31,1.5,3.0,369100,0,1,0,3,380546.2917827298
-149.91515,2020.0,125.0,1559,1978.0,61.144848,2400.0,4309.0,1312.0,99502,1.31,2.0,3.0,371300,0,1,0,3,380546.2917827298
-149.91425,2020.0,125.0,1630,1977.0,61.145412,2417.0,1180.0,1223.0,99502,1.31,1.75,3.0,388000,0,1,0,3,380546.2917827298
-149.91307,2020.0,125.0,1742,1977.0,61.14512,2761.0,3000.0,1444.0,99502,1.31,2.0,3.0,414800,0,1,0,3,380546.2917827298
-149.9162,2020.0,125.0,1702,1978.0,61.146553,2657.0,4163.0,1636.0,99502,1.31,2.0,3.0,405200,0,1,0,3,380546.2917827298
-149.91472,2020.0,0.0,1725,1978.0,61.14615,2619.0,4193.0,1793.0,99502,1.31,2.0,3.0,410700,0,1,0,3,380546.2917827298
-149.9132,2020.0,125.0,1392,1978.0,61.145992,2254.0,4220.0,1392.0,99502,1.31,1.5,2.0,331400,0,1,0,3,380546.2917827298
-149.91519,2020.0,125.0,1456,1979.0,61.145607,2361.0,4932.0,1191.0,99502,1.31,1.5,3.0,346600,0,1,0,3,380546.2917827298
-149.91396,2020.0,125.0,1396,1979.0,61.147053,2612.0,2448.0,1400.0,99502,1.31,2.0,4.0,332300,0,1,0,3,380546.2917827298
-149.91566,2020.0,0.0,1340,1977.0,61.14677,2828.0,4876.0,1488.0,99502,1.31,2.0,3.0,319100,0,1,0,3,380546.2917827298
-149.91476,2020.0,125.0,1274,1979.0,61.147278,2559.0,4802.0,1407.0,99502,1.31,2.0,2.0,303300,0,1,0,3,380546.2917827298
-149.91664,2020.0,125.0,1709,1981.0,61.145287,2890.0,1981.0,1468.0,99502,1.31,2.0,3.0,406800,0,1,0,3,380546.2917827298
-149.91739,2020.0,0.0,1438,1984.0,61.147926,2627.0,2664.0,1269.0,99502,1.31,1.5,3.0,342400,0,1,0,3,380546.2917827298
-149.91351,2020.0,0.0,1511,1985.0,61.147827,2685.0,4687.0,1382.0,99502,1.31,2.0,3.0,359700,0,1,0,3,380546.2917827298
-149.91568,2020.0,0.0,1468,1985.0,61.14776,2672.0,4667.0,1378.0,99502,1.31,2.5,3.0,349500,0,1,0,3,380546.2917827298
-149.9178,2020.0,0.0,1856,1990.0,61.14702,2646.0,1926.0,1636.0,99502,1.31,2.0,3.0,442000,0,1,0,3,380546.2917827298
-149.91772,2020.0,0.0,1677,1990.0,61.147408,2684.0,4577.0,1510.0,99502,1.31,2.5,3.0,399400,0,1,0,3,380546.2917827298
-149.92017,2020.0,125.0,1377,1978.0,61.14586,2348.0,2520.0,1261.0,99502,1.31,2.0,3.0,327800,0,1,0,3,380546.2917827298
-149.91946,2020.0,125.0,1207,1978.0,61.145576,2324.0,4470.0,1238.0,99502,1.31,2.0,3.0,287400,0,1,0,3,380546.2917827298
-149.91779,2020.0,125.0,1238,1978.0,61.146008,2326.0,5136.0,1238.0,99502,1.31,2.0,3.0,294800,0,1,0,3,380546.2917827298
-149.91756,2020.0,0.0,1245,1978.0,61.145496,2321.0,3521.0,1238.0,99502,1.31,2.0,3.0,296400,0,1,0,3,380546.2917827298
-149.91687,2020.0,0.0,1108,1978.0,61.146225,2274.0,4365.0,1186.0,99502,1.31,2.0,3.0,263900,0,1,0,3,380546.2917827298
-149.90968,2020.0,0.0,1951,1995.0,61.147778,3108.0,2276.0,1946.0,99502,1.31,2.0,4.0,464600,0,1,0,3,380546.2917827298
-149.91069,2020.0,0.0,1964,1994.0,61.14806,2962.0,3704.0,1877.0,99502,1.31,2.0,3.0,467600,0,1,0,3,380546.2917827298
-149.91261,2020.0,0.0,2005,1996.0,61.147938,3310.0,3891.0,2140.0,99502,1.31,3.0,3.0,477400,0,1,0,0,657634.9143610013
-149.91289,2020.0,0.0,1912,1996.0,61.146893,2944.0,3759.0,1812.0,99502,1.31,0.0,3.0,455300,0,1,0,3,380546.2917827298
-149.91144,2020.0,0.0,2100,1996.0,61.147587,3335.0,2521.0,2087.0,99502,1.31,3.0,4.0,500100,0,1,0,0,657634.9143610013
-149.90996,2020.0,0.0,2201,1997.0,61.14691,3272.0,1216.0,2218.0,99502,1.31,2.5,3.0,524100,0,1,0,0,657634.9143610013
-149.90965,2020.0,0.0,1805,1997.0,61.146084,2907.0,2981.0,1682.0,99502,1.31,2.5,3.0,429800,0,1,0,3,380546.2917827298
-149.91089,2020.0,0.0,2154,1997.0,61.14647,3232.0,2324.0,2076.0,99502,1.31,2.5,4.0,512800,0,1,0,0,657634.9143610013
-149.91225,2020.0,0.0,2128,1997.0,61.14608,3064.0,4059.0,2157.0,99502,1.31,2.5,4.0,506700,0,1,0,3,380546.2917827298
-149.92151,2020.0,0.0,1738,1993.0,61.14677,2765.0,1117.0,1667.0,99502,1.31,3.0,3.0,413900,0,1,0,3,380546.2917827298
-149.92068,2020.0,0.0,1684,1987.0,61.146202,2889.0,1526.0,1568.0,99502,1.31,2.0,4.0,401000,0,1,0,3,380546.2917827298
-149.9202,2020.0,0.0,1750,1986.0,61.14712,2927.0,3469.0,1733.0,99502,1.31,2.0,4.0,416700,0,1,0,3,380546.2917827298
-149.91925,2020.0,0.0,1796,1987.0,61.146614,3046.0,3889.0,2073.0,99502,1.31,2.5,4.0,427600,0,1,0,3,380546.2917827298
-149.92001,2020.0,0.0,1600,1986.0,61.1477,2716.0,1530.0,1733.0,99502,1.31,2.0,3.0,380900,0,1,0,3,380546.2917827298
-149.92108,2020.0,0.0,1692,1986.0,61.148113,2914.0,3735.0,1686.0,99502,1.31,2.0,4.0,402900,0,1,0,3,380546.2917827298
-149.92139,2020.0,0.0,1777,1986.0,61.147583,2922.0,1306.0,1686.0,99502,1.31,2.0,4.0,423100,0,1,0,3,380546.2917827298
-149.92055,2020.0,0.0,1677,1986.0,61.147324,2728.0,2590.0,1686.0,99502,1.31,2.0,3.0,399400,0,1,0,3,380546.2917827298
-149.91899,2020.0,0.0,1635,1991.0,61.147724,2458.0,4383.0,1636.0,99502,1.31,1.5,3.0,389200,0,1,0,3,380546.2917827298
-149.91888,2020.0,0.0,1832,1991.0,61.147896,2784.0,4269.0,1820.0,99502,1.31,2.5,3.0,436300,0,1,0,3,380546.2917827298
-149.91142,2020.0,0.0,2542,1998.0,61.14484,4063.0,3156.0,3319.0,99502,1.31,4.0,4.0,605300,0,1,0,0,657634.9143610013
-149.90965,2020.0,0.0,1802,1998.0,61.14565,2920.0,4134.0,1880.0,99502,1.31,2.5,3.0,429000,0,1,0,3,380546.2917827298
-149.93625,2020.0,115.0,2310,1982.0,61.12995,3902.0,3989.0,2496.0,99515,1.31,3.5,4.0,550000,0,1,0,0,657634.9143610013
-149.93518,2020.0,115.0,2276,1982.0,61.128967,3495.0,2854.0,2794.0,99515,1.31,2.5,3.0,542000,0,1,0,0,657634.9143610013
-149.93657,2020.0,0.0,2281,1994.0,61.128044,3650.0,4402.0,2606.0,99515,1.31,2.5,4.0,543200,0,1,0,0,657634.9143610013
-149.93587,2020.0,115.0,1985,1982.0,61.129173,2965.0,3610.0,1722.0,99515,1.31,2.0,3.0,472500,0,1,0,3,380546.2917827298
-149.93448,2020.0,115.0,2133,1984.0,61.128876,3517.0,6314.0,2036.0,99515,1.31,3.0,4.0,507800,0,1,0,0,657634.9143610013
-149.93436,2020.0,0.0,2072,1983.0,61.13001,3512.0,5205.0,2052.0,99515,1.31,3.0,4.0,493300,0,1,0,0,657634.9143610013
-149.93344,2020.0,25.0,2639,1984.0,61.12904,3985.0,1691.0,3086.0,99515,1.31,3.0,4.0,628300,0,1,0,0,657634.9143610013
-149.93517,2020.0,0.0,1845,1984.0,61.128433,2869.0,4571.0,1568.0,99515,1.31,2.0,3.0,439300,0,1,0,3,380546.2917827298
-149.93361,2020.0,115.0,2085,1983.0,61.127567,3385.0,4610.0,2100.0,99515,1.31,2.5,3.0,496400,0,1,0,3,380546.2917827298
-149.93361,2020.0,0.0,2344,1992.0,61.126724,3596.0,2868.0,2357.0,99515,1.31,2.5,4.0,558100,0,1,0,0,657634.9143610013
-149.93576,2020.0,0.0,2250,1985.0,61.127567,3536.0,3882.0,2478.0,99515,1.31,2.5,4.0,535600,0,1,0,0,657634.9143610013
-149.92711,2020.0,44.0,2155,1995.0,61.126762,3334.0,3737.0,2029.0,99515,1.31,2.5,4.0,513000,0,1,0,0,657634.9143610013
-149.92773,2020.0,10.0,2052,1997.0,61.127632,2940.0,1826.0,1664.0,99515,1.31,3.0,3.0,488500,0,1,0,3,380546.2917827298
-149.92915,2020.0,10.0,1802,1993.0,61.12804,2655.0,1861.0,1388.0,99515,1.31,2.5,3.0,429000,0,1,0,3,380546.2917827298
-149.92429,2020.0,22.0,2011,1989.0,61.12622,3289.0,3543.0,2112.0,99515,1.31,2.5,3.0,478700,0,1,0,3,380546.2917827298
-149.9257,2020.0,22.0,1808,1987.0,61.125103,2819.0,2878.0,1572.0,99515,1.31,2.5,3.0,430500,0,1,0,3,380546.2917827298
-149.92468,2020.0,22.0,2141,1987.0,61.124966,3241.0,3270.0,2163.0,99515,1.31,2.5,3.0,509800,0,1,0,3,380546.2917827298
-149.92468,2020.0,22.0,2121,1988.0,61.125828,3276.0,3028.0,2196.0,99515,1.31,2.5,4.0,505000,0,1,0,0,657634.9143610013
-149.934,2020.0,25.0,2268,1990.0,61.126316,3664.0,1929.0,2193.0,99515,1.31,3.0,4.0,540100,0,1,0,0,657634.9143610013
-149.9239,2020.0,22.0,1919,1990.0,61.1244,3054.0,4558.0,1824.0,99515,1.31,2.5,3.0,457000,0,1,0,3,380546.2917827298
-149.92548,2020.0,22.0,2043,1991.0,61.123905,3269.0,4843.0,2186.0,99515,1.31,2.5,3.0,486500,0,1,0,3,380546.2917827298
-149.93686,2020.0,115.0,2313,1993.0,61.125698,3371.0,4063.0,2222.0,99515,1.31,2.5,3.0,550700,0,1,0,0,657634.9143610013
-149.92331,2020.0,22.0,2035,1987.0,61.126125,3261.0,4702.0,2227.0,99515,1.31,2.5,4.0,484600,0,1,0,3,380546.2917827298
